X1,X2,X3,X4,y
0.895125661045022,-0.954448935187822,0.587559463498313,-0.602030747228367,ooo
0.878133487533042,-0.458018068096944,0.821111859737407,-1.55052527235048,ooo
0.821581081637487,0.935603683779603,-0.907934699241847,0.703001795150071,+++
0.688640254100091,-1.13689311169114,0.127038606349588,0.574503005108308,+++
0.553917653537589,0.266918250873058,-0.0428929778975765,-1.59529150956621,ooo
-0.0619117105767217,0.428332039471543,1.19520647042577,-0.624068861570706,ooo
-0.305962663739917,0.0549119698396297,1.08919223650205,1.04721605508961,+++
-0.380471001012383,1.82218882183542,-0.312280694434521,-0.168059235328074,ooo
-0.694706978920513,-1.02234732857525,0.0459937666619196,0.00951589246488359,---
-0.207917278019599,0.6061302614356,0.652722613401543,0.417240223978003,ooo
-1.26539635156826,-0.0889305674506674,-1.65349263659697,0.626834196680769,---
2.16895596533851,-0.260832243833924,-0.310270965480046,1.20624313870859,+++
1.20796199830499,0.464091233852381,0.574872884002481,0.772565368613624,+++
-1.12310858320335,-1.02040059068393,-0.523232154380118,-1.37756706406485,---
-0.402884835299076,-1.31345091651841,-0.0599182013481885,-0.362426925315183,---
-0.466655353623219,-0.494480875483423,-0.0210075354337069,0.302298495796781,ooo
0.779965118336318,1.75175714975545,-0.723653214316312,-0.109079876118132,+++
-0.0833690664718293,0.0557647746125201,-0.994479836178391,-2.17916528120393,---
0.253318513994755,0.331434398227886,-0.199867234998128,-0.758114724994385,ooo
-0.028546755348703,-0.18984663767754,-0.347027822807086,1.01455115132308,ooo
-0.0428704572913161,0.470492731953825,0.834095065661453,0.158047162065185,ooo
1.36860228401446,-0.951679543017146,1.52988221249492,-1.47256043761472,+++
-0.225770985659268,1.15791046656864,-0.0119223793666472,0.215926206229537,ooo
1.51647060442954,0.584705260241351,0.398671992491547,-0.158707473207847,+++
-1.54875280423022,-0.806452822691705,-0.0704153139057291,0.671853873401115,---
0.584613749636069,0.0545532458119923,0.601359843881131,2.10655860175097,+++
0.123854243844614,0.716331619499123,0.218495462278797,-1.51590013106286,---
0.215941568743973,0.557730982054603,0.236595501860209,-0.505063521990801,ooo
0.379639482759882,1.48193401587688,1.112915127616,-0.138762940342402,+++
-0.502323453109302,-0.61298775489485,-0.987421149395455,-2.13620500038377,---
-0.33320738366942,1.11613661549039,1.44786401312549,-0.031219995960159,ooo
-1.01857538310709,1.03654800994122,0.349112412179829,-0.593169037912431,---
-1.07179122647558,-0.162483131902855,0.180822010712195,2.23560276857964,ooo
0.303528641404258,-0.975926692821885,-0.560241851130579,-2.91797621388336,---
0.448209778629426,-1.08914519088452,-0.163877591582529,1.48822116820748,+++
0.0530042267305041,0.457786957944971,0.373684804430444,1.00802466769112,+++
0.922267467879738,-0.0711267337208945,-2.06371425739842,0.735091629620298,+++
2.05008468562714,1.77910266685145,-0.601521948838093,0.146811992724805,+++
-0.491031166056535,0.535137960496205,0.58599161230581,-0.710800295204202,---
-2.30916887564081,-0.371944875163495,-0.294481786351775,1.10563140078162,---
1.00573852446226,-1.02554224849711,-0.800527545484263,-0.885747065035595,ooo
-0.709200762582393,-0.582401674605252,-0.63569453113499,0.694761817861876,---
-0.688008616467358,0.342888392897331,0.235749032414043,0.402639185314637,ooo
1.0255713696967,-0.450934647056651,-1.63483238484751,1.07623819643517,+++
-0.284773007051009,0.51423012023069,0.871229240582207,-0.596546431488492,ooo
-1.22071771225454,-0.334338052169782,-2.16893467443595,-0.580987627977025,---
0.18130347974915,-0.105559908794475,-0.503339522315559,0.302076563812211,ooo
-0.138891362439045,-0.730509672807828,-0.787182478973486,0.305685155514337,ooo
0.00576418589988693,1.9050435849087,-1.24860020954842,1.37399835400225,+++
0.38528040112633,0.332621731470394,-1.07790734011295,0.485399428386068,ooo
-0.370660031792409,0.230633640499451,0.250077353605602,0.144840039347648,ooo
0.644376548518833,-1.69186241488407,-0.11977403121588,0.842619843915447,+++
-0.220486561818751,0.659791899549327,-0.30085263245286,-0.543607815762762,ooo
0.331781963915697,-1.02362358887971,-2.32076377558186,1.0929718962791,ooo
1.09683901314935,-0.891521574354298,-1.32432071149579,-1.02254160386159,ooo
0.435181490833803,0.918341171021649,-0.131307112462703,0.338147371372873,+++
-0.325931585531227,-0.45270064650823,-0.87803515301306,-1.70684576361273,---
1.14880761845109,-1.74837228000318,-0.796768930311008,0.246449258206672,ooo
0.993503855962119,1.76990410988936,1.0495407129977,-1.56796313114203,+++
0.54839695950807,-2.37740692539252,0.175588348517341,-0.231484944965333,ooo
0.238731735111441,0.572811529859585,-1.04384462163877,-1.75745545006646,---
-0.627906076039371,1.01724924908461,-0.468696015002214,-0.639619829898748,---
1.36065244853001,-0.630967866660535,-0.28490348155087,-0.776166909934286,+++
-0.600259587147127,0.444287051411554,-0.680295181235103,0.554774652987968,ooo
2.18733299301658,0.439130388388555,-0.964053610494564,-0.582122130085705,+++
1.53261062618519,1.04062315291451,-0.0518040820003942,-0.768595101872549,+++
-0.235700359100477,0.484099387952522,0.741194719519762,1.22151568781476,+++
-1.02642090030678,-0.244883779092525,0.226852003567295,1.66917040967207,ooo
-0.710406563699301,0.915992057940211,-0.200147012715761,1.09348038421025,ooo
0.25688370915653,0.800622356509766,0.387820244768823,-1.49124250514145,ooo
-0.246691878462374,-0.936569034135793,0.793918367051497,1.27665308259526,+++
-0.347542599397733,-1.40078743399573,-0.140513958248364,-1.2285375707397,---
-0.951618567265016,0.160277539993178,0.455805198945874,-0.0719510219818068,---
-0.0450277248089203,-0.273962374775183,-1.14557290708596,0.734458203312735,ooo
-0.784904469457076,-0.985539112562296,-0.249650688168871,-0.213887080390025,---
-1.66794193658814,0.0839306795150329,-0.420298275494042,-0.150392803617815,---
-0.380226520287762,-1.31999652648691,0.195664503560041,0.125382426230553,---
0.918996609060766,0.161226351326199,0.357319513842984,0.427858022106523,+++
-0.575346962608392,-0.62492838754192,-0.123617978997338,0.411350679073257,---
0.607964322225033,0.957164274192481,-0.766214222789801,-1.72636125386664,ooo
-1.61788270828916,2.42448914116153,-0.929714216784719,-0.175648234059894,---
-0.0555619655245394,-0.915979243686792,0.278520610602079,0.286838523204975,ooo
0.519407203943462,1.05766417094298,1.35683685227542,0.590740011639347,+++
0.301153362166714,0.825149727768283,-0.787135594929695,-0.31736028416263,ooo
0.105676194148943,-0.0701942243053587,-0.384798672297195,-0.702651640434172,ooo
-0.640706008305376,-0.453646374057015,0.330680560251943,-1.36758780159598,---
-0.849704346033582,1.57530770683748,-0.55462045006283,-0.728807248919832,---
-1.02412879060491,-2.00545781823625,0.121572314820453,-0.121524925642922,---
0.117646597100126,-0.643194791593663,-0.0475961169783602,-0.635206048873192,---
-0.947474614184802,-1.43684344365778,-0.776251590566683,0.594702688120578,---
-0.490557443700668,1.39531343894608,0.831441251138311,0.367501230897759,ooo
-0.256092192198247,-0.190703432644857,0.84630783722297,-1.60873843468627,---
1.84386200523221,-0.524671199469671,1.0241395066572,0.317331844798329,+++
-0.651949901695459,3.18404447406633,1.26799658618238,0.541704658217943,+++
0.235386572284857,-0.0500372678876282,-0.506361787922575,-0.261326989914513,ooo
0.0779608495637108,-0.443749311866524,-0.464481896508305,-0.0264957619663642,ooo
-0.961856634130129,0.299865250136145,0.26121800049174,-0.432238306953734,---
-0.0713080861235987,-1.56842462075497,0.630080976551625,-0.293386742786612,---
1.44455085842335,0.490302642672068,-0.339626156224904,-1.00704012536731,+++
0.451504053079215,-0.0961632010799668,-0.423344808400481,0.425207599639901,+++
0.0412329219929399,0.468525122530146,-0.618271527554652,-1.22481659233549,---
-0.422496832339625,-0.982370635937854,1.48220189072674,-0.590464655327117,---
-2.05324722154052,-1.02298384214794,-2.50816635204148,-0.91363806913849,---
1.13133721341418,-0.693414663276185,-0.16757803378388,-0.870917714356669,ooo
-1.46064007092482,-0.767989573092782,0.0382128770535341,-0.368555639793572,---
0.739947510877334,1.29904996668359,-1.05960960299357,-0.485252516092759,ooo
1.90910356921748,1.57914556180809,0.385425894820638,-0.699961879182035,+++
-1.4438931609718,-0.156891953039067,-1.96708768381011,-0.253433896782625,---
0.701784335374711,-0.35893656058468,0.954968861111918,-1.58489760807918,ooo
-0.262197489402468,-0.329038830421669,-1.6633605848706,0.111038367521325,---
-1.57214415914549,0.0692364778530165,-2.20273488009703,0.631846158956852,---
-1.51466765378175,0.0969042337010548,-0.763563825792029,-1.28309869203391,---
-1.60153617357459,0.290034387765571,0.162080393912321,-1.41310062159301,---
-0.530906522170303,-0.746678941046256,-0.651567164764164,2.23199711011046,ooo
-1.4617555849959,-0.846896388820319,-0.559286995277619,0.239507240812717,---
0.687916772975828,1.19707766374608,0.333204975057779,0.0531929269048023,+++
2.10010894052567,-0.548627361103323,-1.05890092148845,-0.198507455577018,+++
-1.28703047603518,0.303045695225451,-0.0858495457604726,0.492647761120744,---
0.787738847475178,-0.056970533803332,0.497932992929394,0.037241061093232,+++
0.76904224100091,-0.957849392150669,1.63398965670861,-0.545911952356732,+++
0.332202578950118,0.591061909411507,0.479451881240197,-0.432476067022042,ooo
-1.00837660827701,0.173104873492955,1.71476299216676,-0.344484706333552,---
-0.119452606630659,1.39978335621251,0.453160033529716,-0.319669395772421,ooo
-0.280395335170247,0.117459584626988,-0.00324112682536025,-0.751698873596972,---
0.56298953322048,-0.331545758200853,-2.25653485624939,1.07410152344092,ooo
-0.372438756103829,0.278294913305364,-1.22465855193064,0.0938221556594885,---
0.976973386685621,-1.18559164903534,-0.318962623738223,-0.773066829488245,ooo
-0.374580857767014,-0.835894053393597,0.712270455853782,0.591248734948418,ooo
1.05271146557933,0.510273251139431,-0.32251357317817,0.350228478678131,+++
-1.04917700666607,-0.333120901223949,0.543648621254837,-0.137579581182907,---
-1.26015524475811,-0.0659609463524635,-1.06381135183874,0.400881867040071,---
3.2410399349424,-0.11522170942195,-0.274129717350557,-0.906378995284437,+++
-0.416857588160432,-0.650512618774529,0.21700603247715,-0.198840252562068,---
0.298227591540715,-2.01868865908242,-0.359385718165611,-0.999154704327225,---
0.636569674033849,0.348834970176592,0.11283169498315,-1.1838104344236,ooo
-0.483780625708744,0.761639507646859,-0.670748026053258,-0.331398650181689,---
0.516862044313609,-1.28871623535013,0.374345223259504,0.168024801248484,ooo
0.368964527385086,1.48240271845861,-0.0810548925112574,-0.913005530683512,ooo
-0.215380507641693,0.385154823687235,-0.0470493466531285,-0.17505812828446,ooo
0.0652930335253153,1.34164029499387,-1.94878708644615,-1.83044612088624,---
-0.034067253738464,-0.957170471242288,-0.673668581278741,-0.446737251934726,---
2.12845189901618,0.166781288354251,-1.48964408489825,1.17066727472609,+++
-0.741336096272828,-0.100013958938808,-1.6057180576203,-1.15141589767973,---
-1.09599626707466,0.768507431881776,-0.493883100845236,-1.19293202004669,---
0.0377883991710788,-0.575859567912693,-0.160798367745603,-0.21986145850709,ooo
0.310480749443137,-0.0100976719524611,0.283600225800619,0.534670732983126,+++
0.436523478910183,-1.77865914874394,1.09126265030032,1.23610916552029,+++
-0.458365332711106,-0.7776214428705,0.444400296922585,2.65374072860382,+++
-1.06332613397119,0.12503388366511,1.01207034075848,0.800893238074751,ooo
1.26318517608949,-0.706321492388223,-0.526310287634533,0.671453526553663,+++
-0.349650387953555,-0.04356948581148,-0.307840173188787,2.02792411706594,+++
-0.865512862653374,-0.46792597392522,1.08516888442625,-0.300924303869464,---
-0.236279568941097,0.60693013616149,0.00120718393810378,-0.213349405510672,ooo
-0.197175894348552,1.16848830874956,-1.68024471568337,0.253270149612449,ooo
1.10992028971364,-0.822501412807523,-0.846555519092125,-1.42008804484053,ooo
0.0847372921971965,-0.307036558594728,1.00759205983273,-1.83543665542799,---
0.754053785184521,1.43976125836974,-0.61073725767746,1.80678937403827,+++
-0.499292017172261,-2.19892325418371,0.333444132777122,-0.574995742510381,---
0.214445309581601,-0.319837791740735,0.0142226956806451,-0.457880856793051,ooo
-0.324685911490835,2.06470428414334,-0.496357607349662,-0.992955765989436,ooo
0.0945835281735714,2.19359006906425,-0.350786392406381,0.144072596665995,+++
-0.895363357977542,0.156595323350149,0.391720547858095,0.591140522435689,ooo
-1.31080153332797,-0.863608950613638,0.209578828892245,-0.228611237873408,---
1.99721338474797,0.165457419490438,1.23467013989917,0.0147046935473733,+++
0.600708823672418,-0.65277439594702,-0.199819784434937,0.951392914928735,+++
-1.25127136162494,1.45281728229148,-0.923208042026682,-0.0107680770137928,---
-0.611165916680421,-0.806482655703046,0.165903101579443,-0.561343472177005,---
-1.18548008459731,0.372911595208748,0.70533455324418,-0.0606100814465088,---
2.19881034888372,0.619850074568692,2.28196695572699,-0.842326346047997,+++
1.31241297643351,-0.757510160695849,-0.463683013103733,0.101888083639531,+++
-0.265145056696353,0.851524681506183,-0.326353571908267,-0.897925784148349,---
0.54319405923209,-0.747929970916306,0.882493210397949,1.39392544527667,+++
-0.41433994791886,0.63023982965398,1.28128612650446,-2.48652390438096,---
-0.476246894615578,1.09666163310355,-0.658681856604976,0.401294135810678,ooo
-0.788602837850243,-0.988442922383206,0.664570454944413,-0.488027222960909,---
-0.594617267459511,1.1079950409796,-0.565157514042339,1.9871488081498,+++
1.65090746733669,-0.489532871212412,-0.962178270242238,-0.234463430687309,+++
-0.0540281250854405,0.294353388436968,0.623360901900257,0.481837360399392,+++
0.119245236427584,0.20183747228877,0.106497772201071,0.386893969204339,ooo
0.243687429599092,-0.427196386338202,0.38933087814222,0.247672409336777,ooo
1.23247587848534,0.268102869997785,-0.580503496721951,0.518119835350654,+++
-0.51606383094478,-1.23043092542384,1.79497795592676,1.99741373388409,+++
-0.992507150392037,-0.136136872184964,0.665288009047707,0.927508823680672,ooo
1.67569693240319,0.825790831665171,-0.374402425652033,0.19642414887758,+++
-0.441163216905286,-2.17412464922931,0.702748931010458,1.79026621898744,ooo
-0.723065969939874,-1.48792618735825,-1.21451438389368,0.583197749189959,---
-1.23627311888329,-1.16193755759697,-0.137750126949227,0.650333599101656,---
-1.2847157223178,-1.58908969414543,1.40335789868052,1.2450301486185,ooo
-0.573973479297987,0.419583039296359,-0.188839311604344,0.161106626019968,ooo
0.617985817166529,-0.992928349756011,0.910490371995549,0.725490691457639,+++
1.10984813892972,-2.16454708532897,-0.221922000189912,-0.274480218132268,ooo
0.707588353835588,-0.63756876508045,-2.29802640030622,0.124836065396146,ooo
-0.363657297095253,-0.390635251474806,-0.880212545566096,0.0396426273274589,---
0.0597499373846007,0.85678547377811,0.22273568903497,-0.63973303753229,ooo
-0.70459646368007,-1.10375213599883,1.44655271093401,2.03465321892986,+++
-0.71721816157401,1.1612892557387,-0.593402125000833,-0.558897599388836,---
0.88465049897692,0.398362715628605,0.275979011382551,-0.355779410672021,+++
-1.01559257860354,0.362352157635545,-0.964819289479567,1.32441739035745,ooo
1.95529396549246,-0.852525670314502,-1.0164562413338,-0.0206222292289781,+++
-0.0903195939658516,1.95366787989804,-0.777316643416822,1.16812642718924,+++
0.214538826629216,-0.164270832097155,1.36906206733358,-0.607357120914811,ooo
-0.738527704739573,-1.82489758417833,0.940310089910901,-0.0128416593054387,---
-0.57438868976327,-0.203856471392496,0.5936651573177,-0.250936878426421,---
-1.31701613230524,-1.93444407073205,1.11546255343648,-0.969113640406662,---
-0.182925388372727,-0.310510115786673,-0.424424996733506,-0.30331195336701,---
0.418982404924464,-0.422227003189619,0.759576936893122,-0.655267139665184,ooo
0.32430434416138,0.68182969040341,0.209629277871549,0.857447324947049,+++
-0.781536487054751,1.00949618573749,-1.04910092481282,-0.290983583023627,---
-0.788621970854002,-0.726104964901155,-0.831062222281743,-0.0827812044442989,---
-0.502198718342861,0.806108868375026,0.0500529319191458,-0.827844692804802,---
1.49606066984635,1.42432310966876,0.205630061496544,0.215199005610929,+++
-1.13730362066574,-0.784144004842646,-0.321358418660978,-1.61193635690363,---
-0.179051594380198,-0.652404366499333,-0.996491243786537,-2.94987178428323,---
1.90236182167893,0.650778363153682,-2.09089194048916,1.88010634326583,+++
-0.100974885328808,0.183047969943935,0.425235479441099,0.757261697422699,+++
-1.35984070382139,0.548774960444283,-0.295271709137097,0.634728634060444,---
-0.664769435274062,1.40468429454756,0.54916088318128,-2.23650826580299,---
0.485459978904878,0.387083119576395,-1.54589181325016,0.677129117027189,+++
-0.375602871669773,1.05170127017537,-1.25333593531244,0.519814270578053,ooo
-0.561876363549783,0.622905462337194,-0.111331874671968,-0.0776550413999491,ooo
-0.343917234128459,0.433620389808855,-1.4128135356317,0.825038762653747,ooo
0.0904966471392212,0.386084438184412,-1.98295385072071,1.1205690307062,ooo
1.59850877114583,1.29132330445808,0.783595407833566,-0.122163599186946,+++
-0.088565112138884,-1.00225987371065,0.900869339749533,1.94533707765883,+++
1.08079949615152,-1.10518272915749,-1.0299636420045,0.988362699499805,+++
0.630754115650567,0.591946003397209,-0.272057268566593,1.22438538128579,+++
-0.113639895506141,-0.119689664133114,-1.13397290517125,-0.315117614832637,---
-1.5329020028906,0.0740052116849605,0.316426916752984,-0.131122855661501,---
-0.52111731755252,0.741277377171399,-0.0296783010019916,-0.922585422453901,---
-0.489870453138474,0.753295047849076,-0.869460450959366,0.407369085480355,ooo
0.0471544327615272,-0.262670503361778,-0.774217543896185,0.264011434380507,ooo
1.30019867766682,-0.312543868997102,-1.0620811934282,0.0912835539416647,+++
2.29307897383109,0.0735986090078693,0.436374262192543,-0.680687428865753,+++
1.54758105898377,1.06301778929474,0.571008847814101,-0.231969495130984,+++
-0.133150964328944,0.426020486679004,0.376474894415886,1.98511178276459,+++
-1.75652739555764,1.43300751082319,-0.842889697415977,-0.929159357105225,---
-0.388779864071743,-0.00763687041997194,-1.78616962823527,-0.406090232626196,---
0.0892072230732945,1.12566760522075,0.530875663154472,-1.40343255381246,ooo
0.845013004067436,0.883002311017247,-0.177058947394319,-1.24072906757593,ooo
0.962527968484271,0.61208346090007,-0.0393923499714967,-0.286765201435186,+++
0.684309429416465,0.414700706778464,1.03212798487339,-0.391287301787077,+++
-1.39527434979947,-0.279882397142518,-0.8935158344016,-0.616901564232573,---
0.849643045633355,-0.109037509169232,1.14401532568501,-0.773844309532882,+++
-0.446557216427222,0.229395495708467,-0.413191495212929,-0.196626923218971,---
0.174802700161256,0.0488888906792862,-0.713187821756013,1.13402054312043,+++
0.0745511771737346,0.943224468386221,-0.205746143817567,-0.357801185526678,ooo
0.428166764970505,-0.109317123186431,0.390019728842846,-1.2832038636231,ooo
0.0246749828261399,-0.0703769215878276,-0.207215645255724,-1.06905180450069,---
-1.66747509758566,-0.484319087565665,-0.900507220547859,-2.00434764907113,---
0.736495964773442,-0.138336328543328,-0.281624278790779,-1.71051632221807,---
0.386026568349676,-0.0687656423038444,-2.54193110113798,-0.747420182762966,---
-0.265651625278222,-2.31373577389942,-0.508511681872445,-0.976415461234376,---
0.118144511046681,-1.36483169721432,0.455966217539027,-1.14902611060112,---
0.134038645368463,-0.072486909951959,-0.169259774532087,1.98924365380742,+++
0.221019468561002,-0.265283774864499,0.688327722261226,1.7511310826985,+++
1.64084616597749,-1.20086932820744,0.48598243397446,2.56440930061295,+++
-0.219050378933476,-1.99153817604302,0.645646746355588,0.776495901541338,ooo
0.168065383884658,-0.354369219913427,0.656044945025482,-0.161248544839263,ooo
1.16838387306909,0.653495765694276,-1.73858076137427,-1.04326069445062,ooo
1.05418102337692,1.77323863192756,0.00415968001844305,-1.10076626213621,+++
1.14526311038036,-0.0384567937093384,1.63006733460683,-0.496873947470779,+++
-0.577468001059557,1.49318484062772,-0.480485227044419,1.28052092659645,+++
2.00248273029283,0.0830221576359683,0.452802442420564,0.666470562339114,+++
0.066700870930183,0.11553210425956,0.143393730979936,0.889500197272317,+++
1.86685184470686,0.324825313348747,0.557012225188023,-0.187121427736611,+++
-1.35090268603071,-0.870577245260919,-0.272030117170514,-1.55363634292591,---
0.0209835863542375,-0.0517182128948834,-0.648299296516002,0.326402671779581,ooo
1.24991457096922,0.908447698792251,0.071960844365645,-0.214611972064497,+++
-0.715242187222796,-0.749725786852189,0.207814830703413,-0.303958307149332,---
-0.752688968217742,-0.321606069887961,-0.185332289683865,2.18417322839228,+++
-0.938538703606894,-1.14777075045925,0.0314406650264462,0.869691283218553,---
-1.05251327933874,0.354352196449355,0.411351933690778,-0.228406203687321,---
-0.437159533180399,0.424799782389022,-0.776183890462463,-1.90344641952332,---
0.331179172958982,0.648347351224082,1.13967765719806,-0.286641470723756,+++
-2.01421049792072,-1.2198100315169,2.20076027074659,0.990388920100186,---
0.211980433372292,0.107235034754764,1.47720532873484,0.37282099271425,+++
1.23667504641657,-0.944057691649846,-0.454417850707568,0.272107368015517,+++
2.03757401824044,-0.000384648716023502,-1.82288726903245,1.04509363912809,+++
1.30117599220059,1.34262392000608,0.0541979571095952,-0.169009987214824,+++
0.756774763795962,-0.503525286934276,0.880273220604069,-0.345802025216759,+++
-1.72673039911433,0.716683320938825,0.778106697935667,-0.253966133668967,---
-0.601506708006782,-0.749668584083695,-1.22974677471174,0.734512927460703,---
-0.352046456582617,-0.478528210450305,-1.11314851074341,-0.269348130964323,---
0.703523902756894,0.438721750586617,0.133744634877637,0.760301142439061,+++
-0.105671334003774,-0.679112270457868,0.626081345376854,-1.2281836193586,---
-1.25864862806017,-1.70296483514544,0.872931663855459,-1.27106502138202,---
1.68443570809411,1.26516843521333,0.816391978938957,0.127383608306443,+++
0.911391291795963,0.360357237879846,-0.967975491966489,0.760383157988027,+++
0.237430272491026,-0.58363944056009,-1.31260505619999,-0.407652916022205,---
1.21810861032581,-1.9940787873306,-2.01251977795928,-0.577421344918043,ooo
-1.33877428723497,1.9022097713993,0.504932697727817,-2.83937616690889,---
0.6608202977898,3.39037082127154,0.828111565769426,0.374320874220963,+++
-0.522912376313422,0.207480407355457,0.335850688825044,-0.902854978742815,---
0.683745521850712,0.849806647511189,-1.05912444601131,0.402574906183067,+++
-0.0608219546600742,1.22456031207416,1.56771674994935,1.4272117229534,+++
0.632960713031451,-0.701804433538609,-0.370146624363391,-0.495919045927329,ooo
1.33551761505939,-0.35119622955654,1.77903836149569,0.696725381553881,+++
0.00729009031689879,-1.7271210366452,0.551402005080575,-0.152545773297634,ooo
1.01755863695209,-0.736578232271872,1.19031064508552,0.368604635711658,+++
-1.18843403514798,0.622409782886114,0.330602226294406,-1.15579938527956,---
-0.721604440436015,-0.29071598924087,-0.0646522280998777,0.417823594928106,---
1.51921771138818,-0.214211534183077,-1.01254806837321,1.30496154444897,+++
0.377387973023929,-0.112559551502516,-0.55851419019136,1.79671185562111,+++
-2.05222282043373,-1.8636669824956,-0.0471078362764253,-1.18738065485708,---
-1.36403745208238,0.83762993423167,0.282074067985043,0.533685008357217,---
-0.200781015589121,-1.44349288893542,-0.0332192123310964,-0.508024170765753,---
0.865779404334488,-0.208570162415648,-0.177971989093417,0.522720628103725,+++
-0.101883255715222,-0.43856346205883,0.183485516942061,-0.178463862456432,ooo
0.624187472020653,-0.218593816856198,-0.524372042597516,-0.248033265601507,ooo
0.959005377787825,1.45996594473579,-0.53593745633951,0.682099496739719,+++
1.67105482886294,-0.582059917915369,-1.45570470165602,0.746201526735843,+++
0.0560167332749619,-0.783097595711896,0.846271470268007,0.279077037786067,ooo
-0.051981906180899,-1.51965399494385,0.046932368001524,0.46404938204628,ooo
-1.75323735914227,-0.805698081611249,-0.0836242334273476,0.378460412533289,---
0.0993275940878275,-1.16618470736774,-0.740918614774916,0.278374001552994,ooo
-0.571850057895563,0.407946196248296,-0.247773863902407,0.0912301601069542,ooo
-0.974009582804091,-0.863004246007877,-1.0867828557013,0.915610225764827,---
-0.17990623104754,0.304042035028136,-1.04929735235275,0.709899292255341,ooo
1.01494317274366,-0.146427487847921,-1.9189517717066,0.793932838572023,+++
-1.99274848868858,-1.4335621799108,0.981698772648436,1.1069684984941,---
-0.427279287205429,-0.790607785722698,0.125964082145297,0.549337333014554,ooo
0.116637283582706,0.885112455057677,-1.11677637555443,-0.152998328694666,ooo
-0.893207570054953,0.903076085954568,1.1637866037459,-1.08947042324526,---
0.333902942499225,2.00557327430063,0.624591683369118,-0.488032453801593,+++
0.411429920615731,-0.00358030839978085,0.742382274584664,-0.869954917300795,ooo
-0.0330361592759917,-1.49582681398214,-0.225770566942818,-0.298508586975253,---
-2.46589819376003,-0.768417027015159,-0.422872006585657,-0.525294572640387,---
2.57145814586664,0.408488504840148,-0.0980529020064929,-0.196685815876952,+++
-0.205299257468199,1.90013633489472,0.404690656237582,-1.02389991827425,ooo
0.65119328158767,0.110009123439723,0.799914606641116,-0.622302116573955,+++
0.273766491036548,1.14038682512847,1.58946914995693,0.35558715707793,+++
1.02467323481835,0.768081304692261,-0.509070404137271,0.213605953502618,+++
0.817659446374088,-1.16809162211733,-1.01556474815148,-0.404069681572142,ooo
-0.209793171228509,-0.171112652264859,0.100858665610429,1.01282233205102,ooo
0.378167772208507,1.30526153634768,3.02210418529039,-1.64112944133307,+++
-0.945408831123893,0.876096109595914,-0.428615845083704,0.482758608560415,ooo
0.856923010899318,0.463796141567798,1.14568121778476,1.56983056712062,+++
-0.461038338884354,0.477114245376879,-0.243098209585093,-0.407847758248619,---
2.41677335378821,-0.491405300209402,-0.478543237763877,0.387584918040847,+++
-1.65104889568819,-1.3193853133442,-0.710417122207556,-0.558288003324279,---
-0.463987242966015,1.29542579083131,-0.211244627717603,-0.0220150362400862,ooo
0.825379862759242,-1.42021949166693,1.64178447087543,0.815603462122397,+++
