x1,x2,x3,y
0.409474952612072,0.405363884754479,0.180879510007799,-1
0.0104671118315309,0.0726319255772978,0.35496694711037,-1
0.18384952400811,0.953758624615148,0.0499027892947197,-1
0.842729318886995,0.217183782951906,0.152553702704608,-1
0.231161782052368,0.405625266721472,0.0992717186454684,-1
0.239099955651909,0.62566831544973,0.280148076126352,-1
0.0766911653336138,0.628404803806916,0.387450202135369,-1
0.245723678031936,0.328238664194942,0.634158786386251,-1
0.73213520552963,0.138909491943195,0.707063608802855,1
0.847453165100887,0.91465717041865,0.326018318766728,1
0.497527267085388,0.599115967284888,0.965183315100148,1
0.387909029843286,0.749607095960528,0.696454447461292,1
0.246448994148523,0.918954745167866,0.161078194156289,-1
0.111096461303532,0.528765395982191,0.369062241632491,-1
0.389994435245171,0.371978746028617,0.30221775919199,-1
0.571935313986614,0.0658083211164922,0.457965767476708,-1
0.216892762808129,0.854369923705235,0.823282746365294,1
0.44476800202392,0.510411301394925,0.232539350865409,-1
0.21799066872336,0.20999805862084,0.402322225272655,-1
0.502299563260749,0.375843436690047,0.971612802939489,1
0.353904571849853,0.207365499809384,0.124420745996758,-1
0.64998515881598,0.459240817232057,0.63029007660225,1
0.374713956611231,0.241502250079066,0.703867005882785,-1
0.355445380788296,0.118690322386101,0.591200284194201,-1
0.533687945455313,0.0724691497161984,0.996516271261498,1
0.740334360394627,0.690989849856123,0.0453361014369875,-1
0.221102937823161,0.286957619246095,0.990072537912056,1
0.41274611861445,0.149412495549768,0.745306309312582,-1
0.265686686849222,0.972432009177282,0.436749597778544,1
0.629973053466529,0.410514390328899,0.153006548760459,-1
0.183828490786254,0.401813854230568,0.448865175480023,-1
0.86364411143586,0.648556348634884,0.18632471258752,-1
0.746568004135042,0.916305739665404,0.426548582501709,1
0.668284649727866,0.216662138933316,0.820779866538942,1
0.618017873261124,0.547998871887103,0.0503789142239839,-1
0.372238060226664,0.720050457865,0.325382151640952,-1
0.529835685854778,0.397246005246416,0.842411929508671,1
0.874682342866436,0.0940013926010579,0.0401997929438949,-1
0.581750099780038,0.634896405041218,0.791872961213812,1
0.839767764788121,0.00247881026007235,0.961628437507898,1
0.312448164913803,0.210523239802569,0.660920487483963,-1
0.70829032221809,0.679022809490561,0.00871741911396384,-1
0.265017806086689,0.866189130349085,0.465789224253967,1
0.594343194039539,0.79969711555168,0.716613848693669,1
0.481289800489321,0.134996398352087,0.0281821098178625,-1
0.26503273146227,0.387498257681727,0.845482558710501,1
0.564590434776619,0.788471929030493,0.746415409026667,1
0.913188223028556,0.692913666600361,0.26403076434508,1
0.901874389499426,0.59427297138609,0.745913676219061,1
0.274166621500626,0.123857651371509,0.671582471346483,-1
0.321482756407931,0.55507810274139,0.172052733367309,-1
0.985640884377062,0.449411387788132,0.669716468313709,1
0.619993310188875,0.766166528686881,0.930354031501338,1
0.937314089154825,0.0260977216530591,0.850974758388475,1
0.466532702324912,0.195171431871131,0.781073235208169,1
0.406832593260333,0.881234564818442,0.685842331266031,1
0.659230324206874,0.109801593469456,0.591369112022221,-1
0.152346616843715,0.968550927937031,0.403273216914386,1
0.572867058217525,0.385198592906818,0.128348112571985,-1
0.238726026844233,0.85859140730463,0.82016446441412,1
0.962358936434612,0.887384754605591,0.716720472322777,1
0.601365725975484,0.48909149854444,0.788324852474034,1
0.515029727248475,0.718091808957979,0.0183160011656582,-1
0.402573342202231,0.486705572577193,0.174490140983835,-1
0.880246541230008,0.988708860939369,0.598648968385532,1
0.364091864787042,0.0647511295974255,0.0806388228666037,-1
0.288239280693233,0.157662777928635,0.707315941806883,-1
0.170645235106349,0.785348618403077,0.563668774208054,1
0.172171746380627,0.542188289808109,0.282807909185067,-1
0.48204260552302,0.416547345230356,0.392056765733287,-1
0.252964928513393,0.998882649000734,0.672728167846799,1
0.21625478961505,0.255673117004335,0.162179667269811,-1
0.674376388080418,0.507875671144575,0.108501903479919,-1
0.0476636274252087,0.0789711775723845,0.533444229979068,-1
0.700853087473661,0.813668364426121,0.103199100354686,-1
0.351888638455421,0.382179160136729,0.0934180852491409,-1
0.408943997928873,0.802182707935572,0.639925142051652,1
0.820951323956251,0.197923636762425,0.564042437123135,-1
0.918857348151505,0.946399770211428,0.305536519503221,1
0.282528330106288,0.345672474242747,0.266009031329304,-1
0.961104793706909,0.522050247294828,0.632500789593905,1
0.728394428268075,0.111688006436452,0.830757833551615,1
0.686375082004815,0.885974851204082,0.0513556152582169,-1
0.0528439427725971,0.95425497321412,0.99233503616415,1
0.395220134640113,0.0403807631228119,0.0220871928613633,-1
0.477845379849896,0.4936161886435,0.179838889045641,-1
0.56025326368399,0.226063704816625,0.328692074865103,-1
0.698261594865471,0.858800339279696,0.854895716765895,1
0.915683538420126,0.53093573381193,0.184360313229263,-1
0.618351227371022,0.0046381508000195,0.795356702525169,1
0.428421508753672,0.277560080168769,0.858852138277143,1
0.54208036721684,0.325203143060207,0.472019533859566,-1
0.058478488586843,0.588706276612356,0.648202839307487,1
0.260856857057661,0.249684700742364,0.32504168455489,-1
0.397151953307912,0.0431172808166593,0.46613745810464,-1
0.197744736680761,0.110678787576035,0.94240728369914,1
0.83192756283097,0.703753812005743,0.245464298641309,-1
0.152887222822756,0.939021238824353,0.0224570592399687,-1
0.803418542025611,0.311169018037617,0.967071830527857,1
0.546826156554744,0.0784929301589727,0.260048856958747,-1
0.662317642010748,0.321744091343135,0.654107216512784,1
0.171698493883014,0.624905536882579,0.0753812375478446,-1
0.633055359823629,0.440241849515587,0.969246099004522,1
0.311869746772572,0.801345300627872,0.918539323844016,1
0.724554346408695,0.279283805051818,0.868152536218986,1
0.398939824663103,0.570713193388656,0.424378974828869,-1
0.969356411136687,0.0421280120499432,0.781031975988299,1
0.967398370616138,0.190717455465347,0.299905892694369,-1
0.726702539017424,0.727086470695212,0.289452788420022,1
0.257216746453196,0.826690050307661,0.999273833120242,1
0.221787934657186,0.510721075348556,0.98703720793128,1
0.593045651679859,0.567726165754721,0.480046341195703,1
0.267521432135254,0.00115581974387169,0.762275066226721,-1
0.531070398865268,0.143778103170916,0.328611925011501,-1
0.785291671287268,0.865967083023861,0.236238847253844,1
0.168060810538009,0.0825610605534166,0.617860030382872,-1
0.404399181017652,0.244570682058111,0.340449265437201,-1
0.471576277632266,0.98154315748252,0.0583910276181996,-1
0.868106806883588,0.57758127944544,0.981945822248235,1
0.9257079558447,0.24872636445798,0.688040121691301,1
0.88197755930014,0.614953953772783,0.862182220909745,1
0.674186842516065,0.0317573207430542,0.461695483652875,-1
0.950166979338974,0.146423544269055,0.126027198508382,-1
0.516444894252345,0.703072973992676,0.680295445257798,1
0.576519021298736,0.065560708520934,0.0199487851932645,-1
0.336331205908209,0.621807062299922,0.162958639673889,-1
0.34732463140972,0.937327365390956,0.89581583510153,1
0.0200243005529046,0.0878946147859097,0.153157744556665,-1
0.502813045633957,0.972803509328514,0.258641593623906,1
0.871043413644657,0.0260107105132192,0.244024680228904,-1
0.00630078394897282,0.725227952003479,0.311864907387644,-1
0.0720571239944547,0.453706391621381,0.221246689558029,-1
0.164211224997416,0.566182404989377,0.0305468428414315,-1
0.770334074273705,0.87273104628548,0.9030366090592,1
0.735184305813164,0.55456317961216,0.959397464292124,1
0.971875635674223,0.737652207259089,0.942848661448807,1
0.466472376836464,0.62312916200608,0.453300039982423,1
0.0743845133110881,0.311028405791149,0.437665002420545,-1
0.648818124318495,0.392196484608576,0.0501661477610469,-1
0.758593169506639,0.202087455429137,0.359821268357337,-1
0.137106081005186,0.852780389599502,0.896644064690918,1
0.396584594622254,0.606830150820315,0.371063167229295,-1
0.224985329201445,0.75609801383689,0.503285011276603,1
0.0579585605300963,0.562516808742657,0.527599306078628,-1
0.395892688306049,0.275899012805894,0.170270065078512,-1
0.0649282999802381,0.735558403655887,0.53859877679497,1
0.225886432919651,0.549279793864116,0.11049344507046,-1
0.05462910910137,0.346127043943852,0.614105034386739,-1
0.670282039558515,0.514965634793043,0.544976426986977,1
0.297741782618687,0.815767947584391,0.22762869251892,-1
0.100721582304686,0.526272569317371,0.901508652605116,1
0.0719040972180665,0.203040049877018,0.198526436695829,-1
0.880440568784252,0.848107680445537,0.421812117565423,1
0.754247402073815,0.370494215050712,0.884361858014017,1
0.816605887608603,0.303325170883909,0.238200846593827,-1
0.982140373671427,0.770597046939656,0.291630598250777,1
0.103599644964561,0.733448554994538,0.876395269529894,1
0.0990418293513358,0.838905998272821,0.619072475004941,1
0.798831611173227,0.569048842415214,0.857298753689975,1
0.784575266530737,0.02628083829768,0.477284332504496,-1
0.00942990509793162,0.486127228243276,0.894230959936976,1
0.779065882787108,0.542681032791734,0.169069356750697,-1
0.729390651918948,0.836660116910934,0.621070137713104,1
0.630131852813065,0.728664538124576,0.722760529723018,1
0.480910829966888,0.555113806854934,0.190216163406149,-1
0.15663685137406,0.0734143974259496,0.568715502275154,-1
0.00821551983244717,0.136502299224958,0.671531327534467,-1
0.452458394225687,0.684608696261421,0.919210898689926,1
0.492293328745291,0.0996219362132251,0.325559697812423,-1
0.389587111538276,0.203785905148834,0.546752070309594,-1
0.464665941894054,0.365980138303712,0.00499117863364518,-1
0.713279000716284,0.846195757621899,0.370116141391918,1
0.0553019263315946,0.236872595502064,0.637621424626559,-1
0.354783097514883,0.704877850599587,0.609607010148466,1
0.802812272915617,0.107608830789104,0.818292169133201,1
0.835708837024868,0.779068868607283,0.117891796631739,-1
0.237749404972419,0.25510568334721,0.66335767111741,-1
0.353986102622002,0.548043326009065,0.201607255265117,-1
0.856885420158505,0.0339015207719058,0.586859541479498,-1
0.853763373801485,0.806109476136044,0.695069978712127,1
0.295895455405116,0.337752807186916,0.528288147877902,-1
0.147048324579373,0.916285858023912,0.369521510088816,1
0.703992061316967,0.357106417883188,0.698472405551001,1
0.103806688217446,0.975365013116971,0.47370445728302,1
0.0337277729995549,0.384378522634506,0.230807848041877,-1
0.999404527945444,0.488673535175622,0.454134696628898,1
0.0348748040851206,0.490776231279597,0.0791919191833586,-1
0.338391283759847,0.0122546241618693,0.257680573733523,-1
0.91506376164034,0.641473200637847,0.554080500733107,1
0.617235269630328,0.512574971653521,0.0217597931623459,-1
0.286285348702222,0.320352118229493,0.211102063767612,-1
0.737797403009608,0.58143315766938,0.636393392225727,1
0.834054309176281,0.617344408296049,0.716973771108314,1
0.314270780421793,0.438274537678808,0.776862405473366,1
0.492566547822207,0.170368980616331,0.0732085653580725,-1
0.697373766219243,0.715080496622249,0.0987483714707196,-1
0.641462353989482,0.747786548687145,0.94639556040056,1
0.643922914983705,0.843914708122611,0.930883407825604,1
0.977853404823691,0.534759046975523,0.921451541595161,1
0.414735334459692,0.302235261537135,0.649938648333773,-1
0.119404779979959,0.456518182065338,0.156350366072729,-1
0.526029660133645,0.384342534467578,0.91014366876334,1
0.225073350826278,0.249046854674816,0.922061887802556,1
0.486411764053628,0.654626744799316,0.169240613933653,-1
0.370214798487723,0.95532370172441,0.0733673155773431,-1
0.983350180787966,0.291082957293838,0.566228931071237,1
0.388319115154445,0.650189086562023,0.365405296906829,-1
0.229244840331376,0.536359930876642,0.460166618926451,-1
0.623297546291724,0.597451866604388,0.46473691239953,1
0.136540197068825,0.0248982694465667,0.77890710812062,-1
0.967469494324178,0.00484173954464495,0.823666376294568,1
0.515071807894856,0.131378254387528,0.282355052186176,-1
0.163070329232141,0.0248171037528664,0.729978314135224,-1
0.621902295155451,0.0921294519212097,0.495971685973927,-1
0.985954165225849,0.475558224134147,0.0662683011032641,-1
0.668771517463028,0.196656761225313,0.0376478305552155,-1
0.418915896909311,0.814673948567361,0.237585074035451,-1
0.323344993172213,0.244059228105471,0.218396110227332,-1
0.835255319951102,0.488807637942955,0.422386274905875,1
0.143817043630406,0.648882479639724,0.549751633079723,1
0.192815946880728,0.158716470003128,0.713737604673952,-1
0.896738682640716,0.836977910948917,0.23999410867691,1
0.308119554305449,0.436596529791132,0.895682013127953,1
0.363300543511286,0.233495525084436,0.482623788062483,-1
0.783946478739381,0.298855992034078,0.262847001897171,-1
0.193378679919988,0.159421336837113,0.319918760331348,-1
0.0177658118773252,0.585567104164511,0.66430197423324,1
0.406607866287231,0.14877797709778,0.728051361395046,-1
0.483167669270188,0.179059559712186,0.571435950929299,-1
0.421844950178638,0.339221504982561,0.878695076331496,1
0.342808801680803,0.18390193884261,0.409203278832138,-1
0.866483314661309,0.405541522195563,0.205395789584145,-1
0.455108050955459,0.613559618359432,0.470820417162031,1
0.533764873631299,0.685671334387735,0.379407775355503,1
0.963843331905082,0.823525600135326,0.247564962366596,1
0.774591542081907,0.373982113786042,0.925032525788993,1
0.208876348566264,0.952841004589573,0.466174706583843,1
0.308786832727492,0.0188321589957923,0.0139416833408177,-1
0.971342450240627,0.61237497231923,0.94322473811917,1
0.584900093497708,0.463573763845488,0.374545655446127,-1
0.760823625372723,0.354729620506987,0.00804153550416231,-1
0.372709394432604,0.882423028815538,0.980524503393099,1
0.769193911226466,0.075802858453244,0.377540055895224,-1
0.5376771830488,0.88329119165428,0.985867554787546,1
0.913995449664071,0.188221835764125,0.139616390690207,-1
0.185296441894025,0.215066746808589,0.562218103092164,-1
0.282218417385593,0.869532291544601,0.794360194355249,1
0.0949624131899327,0.0608380562625825,0.193901368649676,-1
0.210487079108134,0.234899600734934,0.71069850306958,-1
0.977098996285349,0.993015512824059,0.565708020003513,1
0.296302175382152,0.678197727771476,0.0101157331373543,-1
0.725983026903123,0.435486800502986,0.256950867827982,-1
0.78568783425726,0.37730994191952,0.470981482882053,-1
0.105417746119201,0.46118402434513,0.926862747175619,1
0.2395946290344,0.801851871656254,0.995291978819296,1
0.270544872386381,0.662966975243762,0.209982300410047,-1
0.10105849406682,0.46600366407074,0.545186908217147,-1
0.11791384126991,0.053259436506778,0.645392872393131,-1
0.991236555855721,0.23719791835174,0.90110798063688,1
0.986054297303781,0.233239737572148,0.73232174734585,1
0.137067471398041,0.230653600767255,0.609710701974109,-1
0.90530958166346,0.0617262739688158,0.224372133612633,-1
0.576301837572828,0.497118609258905,0.916171013377607,1
0.395448859082535,0.24412508867681,0.802761024795473,1
0.449802484130487,0.758185538928956,0.312408612575382,-1
0.70650190114975,0.547302677528933,0.227251196280122,-1
0.0825027457904071,0.948066896293312,0.657595203956589,1
0.339312580181286,0.0861721923574805,0.735731156310067,-1
0.680787551216781,0.947882584994659,0.465094254584983,1
0.316949248081073,0.722398868063465,0.863605329301208,1
0.831568598048761,0.922004604712129,0.675000583287328,1
0.215172082651407,0.613840943668038,0.161467888858169,-1
0.497948936186731,0.160966501338407,0.0120903067290783,-1
0.276049672625959,0.18294069217518,0.866068027447909,1
0.192023318726569,0.730183562031016,0.100712787825614,-1
0.950621264055371,0.589525650488213,0.312232244526967,1
0.321725537767634,0.312482362613082,0.434495053021237,-1
0.478456383803859,0.772794398944825,0.615756064187735,1
0.0279925719369203,0.336298202164471,0.339224056806415,-1
0.547459468012676,0.855676691047847,0.579978102818131,1
0.644240220542997,0.580528493504971,0.829674802720547,1
0.596263544633985,0.415722651407123,0.334618145599961,-1
0.321937375701964,0.932572785299271,0.382018996169791,1
0.891114312456921,0.4626988414675,0.605689934687689,1
0.626256947405636,0.0993463299237192,0.495735892094672,-1
0.302904915297404,0.465449363226071,0.10926788370125,-1
0.388204663759097,0.984083857620135,0.84592829993926,1
0.160475092474371,0.925272865919396,0.44585653510876,1
0.862551897531375,0.43539876351133,0.750375904841349,1
0.953101213788614,0.869720715796575,0.795538619626313,1
0.563644683454186,0.300354171777144,0.390698857139796,-1
0.329547413391992,0.797972631175071,0.0148478888440877,-1
0.996617218712345,0.800510711967945,0.743414826691151,1
0.234819675795734,0.386925696162507,0.0683851786889136,-1
0.612671965267509,0.38158969511278,0.532020630780607,-1
0.10817852942273,0.645515614189208,0.122630413854495,-1
0.487032569944859,0.861667454242706,0.675769999157637,1
0.099445823347196,0.656632670899853,0.0560200677718967,-1
0.16116576269269,0.516326073557138,0.798009385820478,1
0.282992870779708,0.148781583411619,0.662604964571074,-1
0.583872335962951,0.612765902886167,0.24424139666371,-1
0.731707658851519,0.0419668189715594,0.160372437210754,-1
0.165520911104977,0.498358992626891,0.057999900309369,-1
0.866467763204128,0.739508221624419,0.0152111938223243,-1
0.708574137184769,0.753899779403582,0.833354771602899,1
0.76039953622967,0.0630937411915511,0.2618772177957,-1
0.147084108553827,0.442481933394447,0.055414826143533,-1
0.358056963421404,0.500671699177474,0.348033432848752,-1
0.673332481412217,0.270243100356311,0.580218408955261,-1
0.523822601651773,0.598802149062976,0.804218275705352,1
0.349801792763174,0.73583762627095,0.340265726437792,-1
0.240530701586977,0.713577811839059,0.134850330883637,-1
0.0581917962990701,0.116492936853319,0.773612920194864,-1
0.236619742121547,0.57512061833404,0.877237849868834,1
0.890077913179994,0.798131987219676,0.987968035042286,1
0.81182741606608,0.231823796639219,0.654818585142493,1
0.747516322182491,0.724855825537816,0.254027303308249,-1
0.154911725781858,0.838023197837174,0.6414555599913,1
0.124742088606581,0.118838570779189,0.450612380634993,-1
0.974725808482617,0.958950396627188,0.196961197070777,1
0.436129996087402,0.747764584375545,0.606187485391274,1
0.464016626821831,0.810889478772879,0.974629749776796,1
0.16529808123596,0.189917723415419,0.199174381326884,-1
0.584936557337642,0.0259687774814665,0.434758973540738,-1
0.27077801944688,0.863782292231917,0.339538734639063,1
0.230096920393407,0.919179865391925,0.0340082424227148,-1
0.691207831492648,0.137627987889573,0.0991985632572323,-1
0.282852399628609,0.477648621890694,0.419232832733542,-1
0.810398066183552,0.462961500277743,0.0473383399657905,-1
0.0939166070893407,0.700178611092269,0.0265292769763619,-1
0.822030071169138,0.0655749011784792,0.1735120464582,-1
0.427428280701861,0.733039993327111,0.378086534328759,1
0.755887259729207,0.395931590348482,0.588322784285992,1
0.662385506555438,0.461487844819203,0.336429670220241,-1
0.444527396932244,0.725299363257363,0.49454828677699,1
0.627146184444427,0.470002647023648,0.752326674759388,1
0.000465349061414599,0.999523977516219,0.169062111992389,-1
0.217243514023721,0.845935791730881,0.843631636584178,1
0.704872245667502,0.828207303769886,0.320302856387571,1
0.215166488196701,0.761644344311208,0.233887216309085,-1
0.813933721277863,0.112106491811574,0.309993565781042,-1
0.307763874297962,0.838977019302547,0.789909963263199,1
0.687742685666308,0.813850524136797,0.254507749108598,1
0.932681079022586,0.991412194212899,0.922823525732383,1
0.115779664833099,0.0483145248144865,0.148353497497737,-1
0.127705687889829,0.746787912445143,0.216477806447074,-1
0.678223857423291,0.419313521590084,0.626091811805964,1
0.42894859588705,0.58214389719069,0.257070173276588,-1
0.834400977939367,0.83073406224139,0.707173747709021,1
0.971438066801056,0.0135306273587048,0.742405218305066,1
0.0704889777116477,0.0115217631682754,0.262356393504888,-1
0.45978519320488,0.996445707278326,0.572619807906449,1
0.70158511842601,0.76568966708146,0.915648627793416,1
0.0869401679374278,0.314662610646337,0.70842005033046,-1
0.992944016121328,0.812011744361371,0.844355070730671,1
0.253098994027823,0.99121921742335,0.91994241415523,1
0.0495384356472641,0.200759592931718,0.294634674442932,-1
0.686324946815148,0.646037220256403,0.6506526642479,1
0.786927352659404,0.437550728907809,0.141766190296039,-1
0.353606075979769,0.938028261531144,0.853531681932509,1
0.366441444959491,0.98800330539234,0.666006616083905,1
0.287100130692124,0.456319560995325,0.733326679328457,1
0.0799729123245925,0.230614943196997,0.314740349305794,-1
0.365454269573092,0.695489268517122,0.667717940174043,1
0.178013814613223,0.556632344610989,0.463886711513624,-1
0.536053720628843,0.584710089489818,0.650282931281254,1
0.503948712022975,0.433631246909499,0.785775208147243,1
0.945035103475675,0.426175052765757,0.901704200776294,1
0.341321283951402,0.596854395465925,0.527407548157498,1
0.464713774155825,0.452085584867746,0.158109048381448,-1
0.0825311816297472,0.956608658656478,0.26961875311099,-1
0.860106846084818,0.844430350000039,0.134540214436129,-1
0.395660639973357,0.222768602659926,0.237557555316016,-1
0.735899350373074,0.420170177007094,0.723056622082368,1
0.171743405982852,0.41998293553479,0.627125432249159,-1
0.454761631321162,0.0207908488810062,0.452364492695779,-1
0.770204759435728,0.380447969539091,0.634306973544881,1
0.0626499983482063,0.422348427586257,0.529496879549697,-1
0.815081495093182,0.191426063422114,0.330106385750696,-1
0.301142524462193,0.705329281743616,0.77073736069724,1
