x1,x2,y
1.92827731836587,-2.82324247248471,-1
8.22359763924032,-1.59016880020499,-1
-2.27135314140469,3.58181552030146,-1
5.6471552811563,-2.86164563521743,-1
3.59141587279737,3.63272990845144,-1
4.02580023743212,-0.763917746022344,1
4.77472175192088,-1.44143506325781,1
0.692640130408108,-2.24185894988477,-1
1.43386639002711,3.8737536277622,-1
-1.14957239013165,-3.27164800092578,-1
-1.2971171066165,1.52005681209266,-1
4.43107780069113,3.13115293718874,-1
5.07598911132663,1.89662190340459,1
6.86166552174836,2.29025241360068,-1
8.75786300841719,-0.484547710046172,-1
0.740426424890757,-0.724200379103422,-1
-2.87439465802163,-2.52920380793512,-1
7.11275182664394,-2.15070574358106,-1
-0.130800532177091,-3.38647067733109,-1
-0.0513158636167645,1.85708164423704,1
1.65490835811943,-2.02840804681182,-1
-1.66684246435761,-0.88004451803863,-1
3.86322376783937,-2.26485789753497,-1
2.33721602428705,-2.25607465021312,-1
3.02759475912899,-1.16876342520118,-1
4.79982190579176,-1.00228834711015,1
1.26534456945956,0.269503563642502,-1
5.88401232473552,-2.23117649741471,-1
1.9529534233734,-1.87450650520623,-1
4.55967664159834,-2.52937207370996,-1
7.36372933723032,1.97254403308034,-1
5.01941579673439,0.944142986088991,1
1.46685672271997,0.238685486838222,-1
7.49618811439723,0.654000798240304,-1
7.07721317745745,-1.50041468068957,-1
5.49948386661708,-1.87985755130649,1
4.13211832847446,-0.149681596085429,1
0.18039277754724,0.516723478212953,1
7.95825867634267,3.21499511599541,-1
0.289999458007514,-1.42813794873655,-1
8.82769061252475,0.959946481510997,-1
8.2477690698579,-0.267738381400704,-1
1.881991119124,1.27384259365499,-1
-1.17184059787542,0.582936465740204,-1
-0.135287677869201,3.69887149147689,-1
4.2163887117058,0.1202378179878,1
1.83088010642678,3.04197232984006,-1
1.36910237744451,-1.69408575445414,-1
-0.952257178723812,-2.62262602895498,-1
2.78451126627624,-1.97628057189286,-1
-0.404942524619401,1.39501110464334,1
-2.4280364708975,1.60682469978929,-1
1.22266366146505,-0.728448016569018,-1
6.85141588747501,3.35085878521204,-1
0.390339961275458,3.68883834965527,-1
5.7407331392169,1.49100065603852,1
-2.36587268672884,-0.8382389228791,-1
2.73414455819875,0.482026109471917,-1
5.37913913838565,3.32546830736101,-1
4.42021472845227,-0.572627929970622,1
3.50496440660208,-3.53217209130526,-1
0.13028228469193,-0.822784373536706,-1
-0.627063159830868,2.65542050264776,-1
-1.16535332612693,2.42734833620489,-1
3.56191387865692,1.29854113608599,1
-0.939618073403835,1.06444287858903,1
1.78727789595723,3.75485128909349,-1
8.60878044739366,1.81362031213939,-1
0.0866009574383497,-2.22569652274251,-1
3.37284478638321,2.28233337029815,-1
-0.983270273543894,-0.764806551858783,-1
2.6589153315872,2.94485445506871,-1
8.1084954701364,3.05582047440112,-1
5.09024211019278,3.60133583471179,-1
3.19733873102814,0.612152170389891,1
1.03597447089851,-1.22140294872224,-1
-2.75970839336514,0.0225043650716543,-1
7.45252096373588,-3.94959372840822,-1
-2.13531451206654,-2.68631020002067,-1
6.24400889128447,1.88147444650531,-1
8.66250762809068,-0.26822098530829,-1
-2.10738584026694,1.19054499454796,-1
6.10311803407967,-2.90315135195851,-1
1.75901513546705,-2.20011736638844,-1
-2.30449727363884,-0.832858493551612,-1
-2.22086040023714,-2.19290853664279,-1
-2.34445069078356,1.36225631646812,-1
0.572901391424239,-3.19422734156251,-1
-2.1371508333832,3.04352455027401,-1
6.05096882488579,2.53284710086882,-1
8.78568448405713,-3.17120284028351,-1
-1.81149804778397,2.39065288938582,-1
6.41490319836885,-3.92456075921655,-1
6.3487905934453,1.83512521535158,-1
4.56158223375678,-0.152713360264897,1
-1.12035778351128,-3.93427584134042,-1
2.42950073070824,-0.0616533700376749,-1
1.67504533845931,-0.282672464847565,-1
5.55934800859541,-3.55758458934724,-1
1.25739717017859,2.42249818332493,-1
7.02850604429841,-2.09800476022065,-1
1.24783323146403,2.85508336126804,-1
7.24516048561782,-1.63283635675907,-1
-1.23542010504752,1.63193649053574,-1
-1.75431974139065,-3.73017781600356,-1
8.99285433534533,-3.72100156731904,-1
1.06069540511817,3.32051009312272,-1
4.40682323556393,-1.70971721038222,1
5.8535688361153,2.67243447341025,-1
0.771249365061522,-0.0594676174223423,-1
5.36848519463092,1.13169883191586,1
4.72707497980446,3.82282723858953,-1
1.97682401351631,-3.04476176016033,-1
3.31235592160374,-2.19941319338977,-1
2.83694116864353,-1.03828161209822,-1
8.80020216945559,-0.893447078764439,-1
-0.249061916023493,0.986380370333791,1
-1.3615176351741,3.73975595459342,-1
3.18086169473827,-2.69543736614287,-1
4.46282754186541,3.88763332180679,-1
5.02525820955634,-0.648672824725509,1
0.880139918066561,2.68204255960882,-1
-1.27419547643512,-2.45747242495418,-1
7.7608641916886,-1.53504356555641,-1
1.35960652213544,2.27157182991505,-1
-0.679455840960145,-3.8578735049814,-1
1.87929439544678,-0.134658645838499,-1
2.06213940214366,-1.25752958655357,-1
7.39779977593571,-0.359135592356324,-1
3.40517848357558,3.71074665524065,-1
6.29509850498289,-2.32898921146989,-1
0.705441992729902,3.77073960192502,-1
4.0188011219725,2.08658900298178,-1
1.47251273319125,2.15355128981173,-1
3.4521261965856,3.31196359731257,-1
-0.776442697271705,-1.74225266091526,-1
-1.86045104172081,-2.31610336713493,-1
8.72518795542419,-1.62958259694278,-1
5.71179632283747,2.28550267405808,-1
-1.73498704656959,-2.0832429677248,-1
0.246538468636572,-3.19153204746544,-1
-1.58503390476108,3.92989244684577,-1
8.83265156764537,-2.90346022881567,-1
7.86371497996151,0.610414700582623,-1
1.74538630899042,-0.401580126956105,-1
5.478022813797,-3.33997803367674,-1
0.803390976972878,2.65254878439009,-1
0.312596071511507,-2.46381345018744,-1
8.40745516866446,-1.42619569785893,-1
2.74147660564631,-3.77605942450464,-1
3.56951361615211,1.15392176434398,1
4.15516253560781,-1.42450099438429,1
7.69337174948305,1.01005557924509,-1
0.634858983568847,-0.89436268992722,-1
-1.07429889030755,2.900415180251,-1
8.43721456546336,0.509157467633486,-1
0.954568960703909,3.97293774969876,-1
-0.182163890451193,0.901375722140074,1
-1.70185764692724,-0.103739440441132,-1
-1.80665011983365,-2.71067389845848,-1
0.395914449356496,0.670978687703609,1
5.78049190621823,-2.67583271116018,-1
7.39761315844953,1.66859309747815,-1
6.12479443475604,-2.82332713156939,-1
1.29668356105685,1.38665985129774,-1
-0.11363158095628,-3.53446562960744,-1
-0.16056309454143,3.12062330543995,-1
6.74192899279296,1.98013057745993,-1
-1.1410592906177,-3.00206329114735,-1
8.69670970179141,-0.510960031300783,-1
2.56819952186197,-2.67761535011232,-1
-0.238836955279112,1.52966265194118,1
0.394228795543313,2.48318452946842,-1
-1.87300071492791,2.5762405693531,-1
2.12913936842233,2.04709807783365,-1
4.94862607866526,-0.443780824542046,1
4.52575421333313,-3.99627720750868,-1
-0.393077831715345,1.63897796534002,1
-0.41800214163959,2.5114697702229,-1
0.693166491575539,1.50194148533046,1
8.19217294827104,-3.07376268133521,-1
-1.46753174532205,1.42579085938632,-1
2.1473831506446,2.67520782351494,-1
8.65725680161268,-3.43608817830682,-1
2.51742231845856,1.61268094740808,-1
-1.95671798475087,3.94355212897062,-1
0.0371879283338785,-3.60369251482189,-1
5.23589936178178,2.29541882127523,-1
1.24327291175723,-1.06846844032407,-1
0.445201568305492,-3.36021670140326,-1
1.38545123487711,-2.57588948309422,-1
3.43264464754611,0.0315896961838007,1
8.3404212417081,-1.26942972838879,-1
2.5765652898699,-3.33975054696202,-1
7.32128215301782,-0.834714880213141,-1
5.83079220447689,-2.62605275213718,-1
2.45713957585394,2.16163807548583,-1
-2.24820001982152,2.52065196074545,-1
0.613710293546319,-1.08263177610934,-1
0.745353503152728,-3.70104028098285,-1
3.22565908078104,1.4321073256433,-1
7.83880272321403,-3.79578641243279,-1
8.86893924884498,-1.57689900323749,-1
8.26966080721468,1.50086065381765,-1
2.36444393824786,2.53182511031628,-1
-2.52600962575525,1.91225348412991,-1
1.18463392462581,2.63400658778846,-1
3.42649670038372,-1.80363709107041,-1
6.6113785430789,-3.26684244163334,-1
6.98529329057783,-1.78515942022204,-1
6.03732119500637,3.71322056092322,-1
-2.02240127976984,2.83491797186434,-1
6.6268586050719,-0.918611163273454,1
0.9311687881127,-2.36049037612975,-1
3.83259195182472,3.10444152355194,-1
3.35656909737736,0.695669254288077,1
4.98882171045989,0.239139668643475,1
3.11811479274184,-3.8707161527127,-1
-2.42748018074781,3.43480546027422,-1
6.23142646439373,-2.39135507121682,-1
4.8031380046159,1.23013345897198,1
1.74304513726383,2.49843862839043,-1
3.5642810119316,3.08106121234596,-1
3.63976785074919,3.24838489294052,-1
4.0495364041999,-0.612290792167187,1
8.39502387586981,1.67230322770774,-1
1.95966489706188,-3.85308733023703,-1
3.80080899316818,-0.079492375254631,1
7.54408825468272,2.50282150320709,-1
7.24919973034412,-1.05683241784573,-1
7.48739895410836,-2.78929462842643,-1
0.381740036420524,1.333641262725,1
8.72860292159021,0.661917893216014,-1
3.31908095441759,-3.51374220103025,-1
8.62846636399627,-3.03810297138989,-1
-1.93964038789272,3.04611291922629,-1
3.10044755693525,-1.30004002153873,-1
7.73201550543308,-3.74422697536647,-1
-0.153243631124496,1.49192280881107,1
-0.290178920142353,-1.45204329490662,-1
-0.912194198928773,2.41143666952848,-1
-1.2446153042838,2.58173913322389,-1
0.971973943524063,-1.00664489716291,-1
4.55694508552551,-3.2269300557673,-1
-2.73607541620731,3.94435824267566,-1
4.00726614799351,2.25458452105522,-1
7.7027534712106,2.03892362862825,-1
8.75044476147741,-3.6468234565109,-1
7.84081061650068,2.92400651238859,-1
6.30489109642804,-0.985468665137887,1
-2.49470341578126,-1.08471134677529,-1
0.285015237517655,2.80373984575272,-1
1.34882054943591,-1.56417767517269,-1
6.10962407290936,2.75867699459195,-1
2.4950587330386,1.837053315714,-1
-1.75105636753142,-2.24013457819819,-1
8.44741497281939,2.01630032993853,-1
6.82746459916234,-0.65778318606317,1
4.12606191728264,2.39058846235275,-1
7.66090380493551,-0.918467253446579,-1
-1.9161349888891,1.00594909675419,-1
5.94763460755348,-3.31697234138846,-1
0.606211334466934,0.916497258469462,1
6.0351846953854,3.33645706437528,-1
2.70900606829673,0.53695572912693,-1
5.83944415301085,2.85957939550281,-1
7.90975805372,-3.54894219711423,-1
3.03489964921027,-1.19564181566238,-1
7.14667347539216,2.45148131065071,-1
-1.5920252725482,1.70149243995547,-1
-0.176773703657091,-3.40034599043429,-1
8.22775376681238,-2.74265739880502,-1
4.76468820031732,-2.61185803078115,-1
-2.75911188963801,0.170510770753026,-1
-1.96466528065503,-1.73598123155534,-1
2.04521881230175,0.698224993422627,-1
6.68033315520734,-2.38403832912445,-1
2.51309606060386,-0.41485508903861,-1
5.80497309844941,1.71803848445415,1
6.97466374654323,3.09252896718681,-1
8.43173488788307,0.404933774843812,-1
3.26802919339389,-2.63441395759583,-1
2.7512587197125,-1.96943362802267,-1
-2.52263235580176,1.07840407826006,-1
3.47473096847534,-2.87917160056531,-1
0.404541322030127,0.664244761690497,1
-1.01968929357827,-3.22959111444652,-1
2.14335709623992,-1.15390747413039,-1
7.13920247834176,-1.91894021071494,-1
-2.72226609382778,2.89919631741941,-1
3.55711510498077,-0.988444054499269,1
-0.769523818977177,-0.56847527064383,-1
4.56928318273276,0.166738810017705,1
4.9154560463503,1.83488745056093,1
2.8418744802475,-0.924347074702382,-1
-2.91799789387733,-3.97052617929876,-1
8.93923728168011,-3.13690495863557,-1
2.02402990031987,1.74307637289166,-1
5.91046958696097,2.97599058970809,-1
7.16689557675272,0.902237191796303,-1
6.5186900133267,-3.81716253235936,-1
2.00297459587455,2.99905909970403,-1
4.76816418673843,3.39583189412951,-1
-0.933298847638071,-1.47349768690765,-1
6.65107535105199,3.91170728951693,-1
0.868626622483134,-3.99046697281301,-1
8.90604743175209,-2.81318086571991,-1
-2.40762843377888,0.778827860951424,-1
6.54506424441934,-3.44853922538459,-1
5.34024836774915,3.58905205875635,-1
0.333231808617711,-2.00474731810391,-1
-1.08677423838526,-3.42695955187082,-1
3.68925099726766,-0.0813035871833563,1
2.93150834273547,3.10697268135846,-1
-2.55954768229276,-2.3700494915247,-1
3.16537366993725,-2.10928088799119,-1
3.90522803831846,-0.141936708241701,1
3.83223226480186,-2.84678147919476,-1
-1.25149484910071,-0.701735096052289,-1
5.1961233895272,1.22742256335914,1
7.9918359965086,2.50490505993366,-1
5.11068001482636,2.45999287441373,-1
-1.46322696469724,-1.99377172812819,-1
0.978563899174333,-0.741845680400729,-1
4.62441092357039,2.46889635920525,-1
0.10561441630125,2.55573711916804,-1
-2.81426797248423,1.23520613275468,-1
6.74063501134515,-0.3090485855937,1
-0.558994780294597,-3.8498542625457,-1
0.397592366673052,3.32218100503087,-1
8.20435824617743,0.340252909809351,-1
6.61378483381122,-0.738954737782478,1
-1.75546119734645,-1.75547860190272,-1
1.3375946469605,-1.92604127153754,-1
2.64818200282753,-1.07323621399701,-1
-1.54473534878343,-3.62405055575073,-1
0.153555650264025,3.74912934377789,-1
5.98551457375288,1.34112185053527,1
-2.40701283887029,1.56084195524454,-1
1.35913880076259,3.07306885905564,-1
6.30356675572693,-2.88637086935341,-1
0.540111254900694,-2.99133771657944,-1
4.07881948538125,0.493404870852828,1
5.26465344149619,-1.50983352772892,1
4.26704209763557,3.9282745514065,-1
5.91845898237079,-3.39314295724034,-1
2.41402687691152,-3.57170452363789,-1
1.07466616854072,1.87161719053984,-1
-2.95071671437472,2.17527585849166,-1
2.55570253450423,1.76672280021012,-1
4.99806860648096,0.576589765027165,1
5.44575540069491,1.25776848383248,1
0.472225740551949,-3.22208435460925,-1
8.54905585292727,1.89067223295569,-1
4.35268162284046,-3.04056895337999,-1
3.60310855787247,-1.89794977754354,-1
7.78032997436821,-3.92656043358147,-1
-0.165180768817663,-2.95964323729277,-1
0.914797760546207,1.81119110621512,-1
8.90094282478094,1.7210682220757,-1
8.38590300735086,-3.03854809887707,-1
-2.09825788065791,3.11217194236815,-1
2.09342514071614,-3.66111456975341,-1
4.7693057237193,-0.251046700403094,1
4.41511347983032,-1.83347653970122,1
-1.11245656013489,-3.0859658382833,-1
3.09219435788691,0.384258300065994,1
-1.31224572658539,-2.64184759929776,-1
6.14382387790829,0.2191595248878,1
7.33187229093164,1.38843990303576,-1
-2.84350764378905,1.54559121094644,-1
7.70056478586048,1.05480140261352,-1
-1.71246414072812,3.36852163076401,-1
5.1043485738337,-2.81125029921532,-1
5.94410210754722,3.5407908950001,-1
2.04940050747246,-1.61821537464857,-1
0.113120041787624,-2.21694946475327,-1
3.78785212151706,2.05320106260478,-1
5.03524255100638,0.372182354331017,1
6.73756389319897,2.07333441637456,-1
-2.75917840562761,-0.952770398929715,-1
-2.38943863660097,2.38322349824011,-1
8.0843905583024,0.340786963701248,-1
7.22837520204484,0.66850290633738,-1
5.01988372206688,0.090516772121191,1
6.15300707146525,3.22689830325544,-1
6.84569414611906,-3.42854520305991,-1
-2.95324388332665,-3.58241107314825,-1
7.39872215688229,0.609961351379752,-1
0.766110864467919,3.67572627030313,-1
4.09432508423924,0.251274686306715,1
1.60724005848169,-1.44357416406274,-1
6.70063506346196,-3.66464401222765,-1
1.36491233669221,2.8527757357806,-1
5.37535894196481,1.4758917838335,1
1.17618063278496,0.43745463527739,-1
-1.35307658929378,2.27945245057344,-1
7.64235085900873,-2.36723293364048,-1
6.24747553747147,0.770903686061502,1
8.49203690886497,-2.73049281910062,-1
3.31169128976762,2.98521094024181,-1
7.43647284340113,-3.81049085408449,-1
8.71067632175982,-0.0782064143568277,-1
1.67004387639463,-0.65956032089889,-1
-1.8848901540041,-2.7055263184011,-1
1.86499794200063,-1.26548444665968,-1
1.98308943863958,-1.56758024729788,-1
3.72336644958705,-2.75300679542124,-1
8.47895716968924,-3.64826699718833,-1
1.46589291281998,3.70092273131013,-1
4.74513018876314,-3.50989908538759,-1
1.91935114189982,-0.592758927494287,-1
3.09789701644331,-0.403200713917613,1
4.47913660202175,-2.88017655164003,-1
7.8953568097204,0.555546198040247,-1
3.57936688698828,-3.06537901982665,-1
6.14433998800814,-0.173044426366687,1
6.38362697605044,-3.6317876111716,-1
6.83813601359725,-1.84473242051899,-1
0.3942049741745,1.14577247574925,1
8.37742605339736,-3.94401236437261,-1
1.21941206417978,-0.647634200751781,-1
2.49452156480402,1.69354063458741,-1
8.03817669209093,1.01688560470939,-1
7.82618134003133,2.05863327346742,-1
-1.34569961205125,-2.77396097593009,-1
-0.704253757372499,-0.534518875181675,-1
-1.95336837787181,-2.20975999161601,-1
3.86578415427357,-0.798646572977304,1
3.78558456804603,2.63699102960527,-1
4.70536583382636,-0.868009986355901,1
5.51495825685561,-3.1294074151665,-1
0.283472810871899,0.750935461372137,1
-1.07778223883361,2.82744191028178,-1
-2.21246265806258,-0.475735001266003,-1
2.54518629424274,-1.27252503857017,-1
-0.778316175565124,0.0559818148612976,-1
-2.76970763225108,2.1894883159548,-1
3.71598095074296,1.13170111365616,1
2.62118542380631,-1.76620951481164,-1
2.53459884412587,2.3419067338109,-1
4.02678691595793,-0.841928113251925,1
6.73484819568694,-1.45149524882436,-1
3.97736805863678,-0.35608833655715,1
0.225641397759318,0.441417638212442,1
-0.225229388102889,0.345863183960319,1
2.37084169406444,-2.95769490487874,-1
4.46071179304272,0.383954266086221,1
-1.20906943548471,0.476366953924298,-1
2.12262691743672,-0.418159212917089,-1
6.99953725934029,1.75669826194644,-1
2.48264106642455,0.170114103704691,-1
-0.0905150687322021,-3.39311332255602,-1
1.69554109498858,-3.89513427205384,-1
7.40999362338334,3.94092538952827,-1
5.5062646586448,2.61372392252088,-1
7.70275523420423,0.315285861492157,-1
3.663763102144,-1.78848093003035,-1
0.459194457158446,1.7262476682663,1
5.73040359746665,-2.61565569043159,-1
0.675735105760396,-1.04074178636074,-1
-2.06734134815633,1.70520151033998,-1
3.61107274889946,-2.91307682916522,-1
8.68996432889253,0.495705271139741,-1
6.46091257967055,2.79131267406046,-1
7.5365012967959,2.40381099097431,-1
4.6817818377167,1.03142208606005,1
0.25690805632621,-3.76048139669001,-1
2.03837057948112,-1.1565226316452,-1
1.7079750476405,-2.62450534105301,-1
0.835705432109535,-0.691559486091137,-1
-1.61301051545888,-3.76530708000064,-1
6.68226357456297,-0.158988507464528,1
6.67497528344393,-3.36795454658568,-1
-1.61595108546317,-2.96466968394816,-1
5.86498250439763,2.05678826756775,-1
8.90946370270103,0.996423898264766,-1
0.46428130287677,-2.40070580504835,-1
6.611014184542,1.82210168242455,-1
7.39984449930489,0.235246051102877,-1
4.18366256263107,3.50105865858495,-1
8.40868918038905,1.28425841033459,-1
-2.13256102893502,2.61065262928605,-1
2.75452893599868,-0.87016973271966,-1
0.589473308064044,-2.04553400352597,-1
2.06172158103436,3.50216141529381,-1
0.173821398988366,0.54855003207922,1
-0.573785187676549,-2.45755498483777,-1
5.62334094196558,-1.49185683578253,1
-1.33931847196072,-3.53575441800058,-1
8.1731956936419,0.546704096719623,-1
-1.58675567340106,0.518355851992965,-1
3.48307419475168,2.55746014788747,-1
5.4357540467754,0.541986988857388,1
1.57707116100937,-1.69591774977744,-1
3.38019992597401,-1.92283142916858,-1
-2.12841689307243,3.63006899692118,-1
-0.393794604577124,-0.754997866228223,-1
4.50801978539675,1.02723843045533,1
0.938863970339298,-2.88872406445444,-1
7.9758860450238,0.792927738279104,-1
5.99528515152633,3.35163796134293,-1
3.34518475178629,-1.02417003177106,1
-2.21030014660209,2.83495938964188,-1
3.12493561673909,-2.32001553103328,-1
1.51012124028057,-2.34107600152493,-1
2.51088980678469,-2.06798199936748,-1
-1.57571613136679,-3.42024680227041,-1
5.29187819827348,-1.70433904603124,1
-1.20705005340278,3.77945607341826,-1
1.92617268394679,-0.785489166155457,-1
4.78267618361861,3.33044591732323,-1
-0.40005433280021,0.383990975096822,1
5.64060549438,-0.822031958028674,1
-1.87198328878731,1.07917124032974,-1
-2.97025427687913,-2.31581408157945,-1
5.14827371388674,2.92951304279268,-1
6.59636538662016,-2.92002881318331,-1
1.64997909218073,2.30777543224394,-1
5.31496399920434,0.754183771088719,1
-1.51370818354189,0.440624821931124,-1
2.39293665345758,2.12933222949505,-1
-2.68682734016329,-2.43862854503095,-1
7.5748147778213,-3.12158725224435,-1
8.62261113524437,-0.918411256745458,-1
7.30309688765556,3.09907803684473,-1
2.86909798253328,1.74473447166383,-1
2.84046687092632,3.90967088751495,-1
-2.22298644483089,-2.73869777657092,-1
6.42418342083693,0.337506318464875,1
1.99856814276427,3.99106119200587,-1
0.0680774040520191,0.063005369156599,1
-2.05234586913139,2.50934691540897,-1
1.58614992164075,2.41746166348457,-1
-0.624916358850896,3.57119816169143,-1
1.14806969091296,0.176401978358626,-1
-1.65974392276257,3.08779880963266,-1
8.45105967856944,-3.6769538950175,-1
2.923394263722,-2.191490361467,-1
7.30560407135636,0.247485870495439,-1
-2.94434219039977,-1.77951935864985,-1
0.902437716722488,0.70965021289885,1
-0.00378359109163284,-3.65506175346673,-1
-1.67185454908758,1.63003049604595,-1
8.26825486589223,-1.51064785569906,-1
-2.05808483809233,-1.42604726925492,-1
4.49886644259095,-0.478065203875303,1
6.61614360753447,-1.76572955958545,-1
3.84855832066387,-3.66297590360045,-1
6.92028060369194,0.0857686027884483,1
3.81271398905665,-3.99075344204903,-1
-1.274662761949,2.92773666419089,-1
-2.009267273359,-2.04343454353511,-1
8.77851788979024,0.620650235563517,-1
-0.0152836265042424,0.919631630182266,1
-2.61891215108335,-2.82861164584756,-1
5.43687568791211,-3.47551433183253,-1
4.46168474759907,3.49861892312765,-1
-1.94526462256908,3.78242807462811,-1
-2.68787147384137,1.80182361602783,-1
2.44447669945657,0.529459239915013,-1
7.47277255542576,0.436505436897278,-1
5.85182648710907,0.985033296048641,1
0.732340869493783,-0.862428123131394,-1
-0.574950534850359,2.82224311679602,-1
5.82670084387064,0.394238350912929,1
1.15352452732623,0.119725078344345,-1
6.78921537101269,0.210180554538965,1
-0.563519401475787,2.7848614435643,-1
1.44593058060855,-1.57339863292873,-1
6.24716456327587,1.86758843995631,-1
-2.68462994042784,-0.110982174053788,-1
3.5121723935008,2.69328093528748,-1
5.74397445749491,0.440910454839468,1
-2.11902723088861,-2.90798160620034,-1
5.21530435513705,-3.2030245102942,-1
-0.554569138213992,-1.0721588935703,-1
7.15434909146279,-2.10501923598349,-1
5.45853420719504,-3.13912935368717,-1
6.34882642328739,-1.95915453322232,-1
3.57651991210878,-3.72878783382475,-1
7.99543029628694,-1.1431486569345,-1
8.70438015740365,-0.92497181892395,-1
-2.85294451005757,1.13178560510278,-1
3.15089965984225,-1.43718305416405,-1
3.97719789203256,0.938755266368389,1
2.2592944521457,-2.63704815506935,-1
0.626823138445616,-0.347854543477297,-1
1.61211041361094,-2.00762516260147,-1
4.85552093759179,3.64258961379528,-1
0.492995487526059,1.20151269249618,1
3.43631917051971,0.779614932835102,1
-2.7012207666412,-3.96126608364284,-1
-1.42346094734967,-3.80146316997707,-1
-1.89444657694548,-0.195534206926823,-1
-0.640118865296245,2.51739158853889,-1
4.78658975567669,-2.73026823997498,-1
-0.198053698986769,-1.60915206372738,-1
-1.21466427482665,-2.56752352230251,-1
1.07065805979073,-2.52878448925912,-1
1.86649826634675,0.908476946875453,-1
5.22805601265281,2.58820480108261,-1
1.4877853654325,3.62272803671658,-1
-2.77401409205049,0.898999778553843,-1
2.56288516614586,-1.1621630359441,-1
7.58907634578645,-3.39357713237405,-1
7.59949429985136,-2.494225313887,-1
-0.419199038296938,2.95625833235681,-1
-2.26994332484901,-2.12080319412053,-1
8.9161861538887,1.42558182217181,-1
2.22584160603583,-0.981520464643836,-1
2.53420829214156,2.41481497325003,-1
4.95560370292515,-0.271970687434077,1
-2.36088676191866,-2.10241665318608,-1
-0.201123149134219,-2.15477119386196,-1
-2.25928471237421,-0.0230511259287596,-1
3.56763213034719,3.5845351703465,-1
-1.96593369171023,3.58306067995727,-1
5.66878641676158,3.37603683769703,-1
4.36609132401645,-2.71226798929274,-1
4.07430780585855,-1.50014109909534,1
6.2735327873379,-1.30961438268423,1
7.26812029257417,0.64422794803977,-1
1.98867181688547,3.46058228239417,-1
2.55238609761,-3.20522936061025,-1
2.58539235871285,3.87267086096108,-1
8.10327439103276,-0.516809891909361,-1
7.4366485895589,-1.59716662578285,-1
6.57567157410085,2.40408569574356,-1
1.64310835395008,-0.947282439097762,-1
4.74618737027049,2.89333963394165,-1
4.87959205079824,0.130608588457108,1
-1.21462099906057,0.902127223089337,-1
-2.49639817234129,-0.0131280589848757,-1
5.87409865949303,2.03119823522866,-1
-2.24287510570139,-0.460144532844424,-1
3.00806039012969,-1.83805519714952,-1
5.56293374206871,-3.06805650517344,-1
3.90144742000848,2.38505589775741,-1
-0.218114440329373,1.79884660430253,1
7.05627837404609,-3.04929143376648,-1
8.50740475952625,1.98211667500436,-1
6.73067374527454,-2.48065821267664,-1
-2.6883746702224,2.91025833785534,-1
8.0301583847031,-2.89897609688342,-1
2.73178346268833,-0.296307997778058,-1
5.40214333310723,-3.47540079057217,-1
5.79647991992533,-0.832547277212143,1
2.53785413783044,1.80239490605891,-1
2.64003176428378,3.99619182012975,-1
7.15122950077057,2.62565843015909,-1
6.13973213173449,-3.10314806550741,-1
7.06772423163056,2.51080419309437,-1
8.89694633055478,-3.61348380148411,-1
5.96145494934171,-0.645491827279329,1
3.98572676628828,2.64587249793112,-1
-2.83763247169554,-3.9078258946538,-1
8.95734848733991,2.12551733665168,-1
0.775951327756047,2.49609395489097,-1
8.8946306090802,-2.39392325654626,-1
